DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
2541,효능군중복,단일,D000370,Carvedilol,카르베딜롤,-,[M085731]카르베딜롤/[M116008]카르베딜롤과립/[M259204]카르베딜롤과립,[02140]혈압강하제,혈압강하작용의약품,20121226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,BetaBlockers,
2686,효능군중복,단일,D000374,Clemastine,클레마스틴,-,[M051505]푸마르산클레마스틴/[M223199]클레마스틴푸마르산염,[01410]항히스타민제,호흡기관용약,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,항히스타민제,
2561,효능군중복,단일,D000377,Chlorthalidone,클로르탈리돈,-,[M040615]클로르탈리돈,[02140]혈압강하제/[02130]이뇨제,혈압강하작용의약품,20121226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,Thiazide계및Thiazide-like이뇨제,
2629,효능군중복,단일,D000378,Clobasam,클로바잠,-,[M051537]클로바잠,[01170]정신신경용제,정신신경용제,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,항불안제(benzodiazepine계),
2635,효능군중복,단일,D000379,Tandospirone,탄도스피론,-,[M257724]탄도스피론시트르산염,[01170]정신신경용제,정신신경용제,20131227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,항불안제(azaspirodecanedione계),
5386,효능군중복,단일,D000386,Pantoprazole,판토프라졸,-,[A005386]판토프라졸,[02320]소화성궤양용제,소화성궤양용제,20220527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,양성자펌프억제제(ProtonPumpInhibitors),
4853,효능군중복,단일,D000392,Glimepiride,글리메피리드,-,[M086024]글리메피리드,[03960]당뇨병용제,당뇨병용제,20200924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,설포닐우레아계(Sulfonylureas),
2572,효능군중복,단일,D000398,Ramipril,라미프릴,-,[M083172]라미프릴/[M255729]히드록시프로필메틸셀룰로오스로제피한라미프릴과립,[02140]혈압강하제,혈압강하작용의약품,20121226,안지오텐신전환효소억제제(Angiotensin-Converting-Enzymeinhibitor)와안지오텐신수용체차단제(AngiotensinReceptorBlocker)에해당하는성분이2개이상인경우에도효능군중복에해당,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,ACEinhibitors,
2551,효능군중복,단일,D000399,Lacidipine,라시디핀,-,[M090313]라시디핀,[02140]혈압강하제,혈압강하작용의약품,20121226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,CCB:Dihydropyridines,
2492,효능군중복,단일,D000081,Nabumetone,나부메톤,-,[M084590]나부메톤,[01140]해열.진통.소염제,해열진통소염제,20120831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,정상,비스테로이드성소염제,
