DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
3894,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D001121]DriedGinger(건강)/[D001133]EphedraeHerb(마황)/[D001136]PinelliaeTuber(반하)/[D001139]AsiasariRadixetRhizoma(세신)/[D001104]Sochoengryoung-tang(소청룡탕)/[D001140]SchisandraFruit(오미자)/[D001123]CinnamomumcassiaBlume(육계)/[D001119]PeonyRoot(작약)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3893,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D000493]Guaifenesin(구아이페네신)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001101]Riboflavin(리보플라빈)/[D000448]Pseudoephedrine(슈도에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D001137]GinsengRadix(인삼)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3892,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D000493]Guaifenesin(구아이페네신)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001101]Riboflavin(리보플라빈)/[D001144]WhiteGinseng(백삼)/[D000448]Pseudoephedrine(슈도에페드린)/[D001041]Lactose(유당)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3891,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D001121]DriedGinger(건강)/[D001133]EphedraeHerb(마황)/[D001136]PinelliaeTuber(반하)/[D001139]AsiasariRadixetRhizoma(세신)/[D001140]SchisandraFruit(오미자)/[D001123]CinnamomumcassiaBlume(육계)/[D001119]PeonyRoot(작약)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3890,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D000493]Guaifenesin(구아이페네신)/[D001125]PlatycodonisRadix(길경)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3889,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D001138]Cinnamon(bark)(계피)/[D000493]Guaifenesin(구아이페네신)/[D001125]PlatycodonisRadix(길경)/[D001101]Riboflavin(리보플라빈)/[D000448]Pseudoephedrine(슈도에페드린)/[D000893]Chlorpheniramine(클로르페니라민)/[D000981]Cloperastine(클로페라스틴)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3888,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D001121]DriedGinger(건강)/[D001116]Methylephedrine(메틸에페드린)/[D001141]PerillaHerb(소엽)/[D000847]Ethenzamide(에텐자미드)/[D001142]CitrusUnshiuPeel(진피)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D001143]CyperusRhizome(향부자),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3887,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D001121]DriedGinger(건강)/[D001133]EphedraeHerb(마황)/[D001136]PinelliaeTuber(반하)/[D001139]AsiasariRadixetRhizoma(세신)/[D001140]SchisandraFruit(오미자)/[D001123]CinnamomumcassiaBlume(육계)/[D001119]PeonyRoot(작약)/[D000893]Chlorpheniramine(클로르페니라민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3886,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D001134]OryzaeSemen(갱미)/[D001122]Jujube(대추)/[D001135]LiripisTuber(맥문동)/[D001116]Methylephedrine(메틸에페드린)/[D001136]PinelliaeTuber(반하)/[D001137]GinsengRadix(인삼)/[D000933]Tipepidine(티페피딘),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3885,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001138]Cinnamon(bark)(계피)/[D001098]Noscapine(노스카핀)/[D001116]Methylephedrine(메틸에페드린)/[D001132]BezoarBovis(우황)/[D001131]PolygalaeRadix(원지)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민),[A006116]메틸에페드린/[C040059]노스카핀/[C040060]염산노스카핀/[C040345]우황가루/[C040478]우황/[C040482]원지/[C050846]원지건조엑스/[C071320]원지가루/[C082205]우황추출액/[C085132]원지강즙제/[C085177]원지강제/[C095275]제원지/[C405888]원지뿌리추출물/[C428611]원지뿌리추출물/[I002629]노스카핀/[I002630]노스카핀캄실레이트/[I002631]노스카핀염산염수화물/[I006391]dl-메틸에페드린염산염/[I006429]우황/[I012234]원지/[M040059]노스카핀/[M040060]염산노스카핀/[M040345]우황가루/[M040353]아세트아미노펜/[M040478]우황/[M040482]원지/[M040579]카페인(함수)/[M040580]무수카페인/[M040616]말레인산클로르페니라민/[M050213]말레인산덱스클로르페니라민/[M050846]원지건조엑스/[M051529]클로르페니라민/[M071320]원지가루/[M082205]우황추출액/[M082309]아세트아미노펜제피세립/[M082701]디엘말레인산클로르페니라민/[M083049]계피엑스/[M083325]디말레인산클로르페니라민/[M085132]원지강즙제/[M085164]계피엣센스/[M085177]원지강제/[M089678]계피엑스산/[M090611]카페인/[M095275]제원지/[M096525]계피건조엑스/[M099959]말레인산클로로페니라민/[M100018]말레산클로르페니라민/[M100476]디말레인산클로르페니라민/[M101461]계피70%에탄올틴크(1→5)/[M101581]디엘말레인산클로르페니라민/[M200471]말레인산클로르페니라민제피과립/[M202197]D-말레인산클로르페니라민/[M202204]DL-말레인산클로르페니라민/[M203913]클로르페니라민말레인산염/[M204422]dl-메틸에페드린염산염/[M212847]클로르페니라민말레이트/[M222947]노스카핀염산염수화물/[M223022]dl-메틸에페드린염산염산10%/[M223183]카페인무수물/[M223184]카페인수화물/[M223211]클로르페니라민말레산염/[M223212]d-클로르페니라민말레산염/[M223213]클로르페니라민말레산염산/[M223214]클로르페니라민말레산염정/[M223215]클로르페니라민말레산염주사액/[M223470]노스카핀염산염수화물/[M226783]dl-클로르페니라민말레산염/[M233006]아세트아미노펜DC500/600/[M235519]디엘메틸에페드린염산염/[M240608]dI-메틸에페드린염산염/[M240859]디엘-메틸에페드린염산염/[M241017]무수물카페인/[M245380]노스카핀염산염/[M246556]아세트아미노펜(미분화)/[M249715]덱스클로르페니라민말레산염/[M251936]덱스클로르페니라민말레이트/[M252389]㎗-메틸에페드린염산염/[M262287]아세트아미노펜과립/[M264046]DL-메틸에페드린염산염,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3884,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D001134]OryzaeSemen(갱미)/[D001122]Jujube(대추)/[D001135]LiripisTuber(맥문동)/[D001136]PinelliaeTuber(반하)/[D001137]GinsengRadix(인삼)/[D000933]Tipepidine(티페피딘),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3883,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001093]Galgeun-tang(갈근탕)/[D001000]Licorice(감초)/[D001121]DriedGinger(건강)/[D001109]PotassiumGuaiacolsulfonate(구아야콜설폰산칼륨)/[D001122]Jujube(대추)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001101]Riboflavin(리보플라빈)/[D001133]EphedraeHerb(마황)/[D001123]CinnamomumcassiaBlume(육계)/[D001119]PeonyRoot(작약)/[D001110]Carbinoxamine(카르비녹사민)/[D000852]Caffeine(카페인)/[D000998]Thiamine(티아민),-,-,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3882,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001093]Galgeun-tang(갈근탕)/[D001000]Licorice(감초)/[D001121]DriedGinger(건강)/[D001122]Jujube(대추)/[D001101]Riboflavin(리보플라빈)/[D001133]EphedraeHerb(마황)/[D001106]Ascorbicacid(아스코르브산)/[D001123]CinnamomumcassiaBlume(육계)/[D001119]PeonyRoot(작약)/[D000852]Caffeine(카페인)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3881,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D001125]PlatycodonisRadix(길경)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D001126]SeratioPeptidase(세라티오펩티다제)/[D001106]Ascorbicacid(아스코르브산)/[D001132]BezoarBovis(우황)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000981]Cloperastine(클로페라스틴)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3879,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001093]Galgeun-tang(갈근탕)/[D001000]Licorice(감초)/[D001121]DriedGinger(건강)/[D001122]Jujube(대추)/[D001133]EphedraeHerb(마황)/[D001123]CinnamomumcassiaBlume(육계)/[D001119]PeonyRoot(작약)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3878,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000847]Ethenzamide(에텐자미드)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민)/[D000933]Tipepidine(티페피딘)/[D001107]Hyangsosan(향소산),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3877,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D000493]Guaifenesin(구아이페네신)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D000448]Pseudoephedrine(슈도에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3876,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D000493]Guaifenesin(구아이페네신)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001101]Riboflavin(리보플라빈)/[D000448]Pseudoephedrine(슈도에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3875,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D000493]Guaifenesin(구아이페네신)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3874,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D000493]Guaifenesin(구아이페네신)/[D001125]PlatycodonisRadix(길경)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3873,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000981]Cloperastine(클로페라스틴)/[D000998]Thiamine(티아민)/[D001107]Hyangsosan(향소산),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3872,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D000448]Pseudoephedrine(슈도에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000981]Cloperastine(클로페라스틴)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3871,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D000200]Dextromethorphan(덱스트로메토르판)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D000448]Pseudoephedrine(슈도에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3870,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001098]Noscapine(노스카핀)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000847]Ethenzamide(에텐자미드)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3869,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D000493]Guaifenesin(구아이페네신)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3868,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D000493]Guaifenesin(구아이페네신)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D000448]Pseudoephedrine(슈도에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3867,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D000493]Guaifenesin(구아이페네신)/[D001098]Noscapine(노스카핀)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001116]Methylephedrine(메틸에페드린)/[D000847]Ethenzamide(에텐자미드)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),[A006116]메틸에페드린/[C040059]노스카핀/[C040060]염산노스카핀/[I002629]노스카핀/[I002630]노스카핀캄실레이트/[I002631]노스카핀염산염수화물/[I006391]dl-메틸에페드린염산염/[M040059]노스카핀/[M040060]염산노스카핀/[M040084]브롬화수소산덱스트로메토르판/[M040353]아세트아미노펜/[M040417]에텐자미드/[M040579]카페인(함수)/[M040580]무수카페인/[M040616]말레인산클로르페니라민/[M050058]구아이페네신/[M050213]말레인산덱스클로르페니라민/[M051529]클로르페니라민/[M082309]아세트아미노펜제피세립/[M082701]디엘말레인산클로르페니라민/[M083325]디말레인산클로르페니라민/[M090611]카페인/[M095771]에덴자미드/[M099959]말레인산클로로페니라민/[M100018]말레산클로르페니라민/[M100476]디말레인산클로르페니라민/[M101581]디엘말레인산클로르페니라민/[M200471]말레인산클로르페니라민제피과립/[M202197]D-말레인산클로르페니라민/[M202204]DL-말레인산클로르페니라민/[M202983]덱스트로메토르판브롬화수소산염/[M203913]클로르페니라민말레인산염/[M204422]dl-메틸에페드린염산염/[M212847]클로르페니라민말레이트/[M222947]노스카핀염산염수화물/[M222957]덱스트로메토르판브롬화수소산염수화물/[M223022]dl-메틸에페드린염산염산10%/[M223183]카페인무수물/[M223184]카페인수화물/[M223211]클로르페니라민말레산염/[M223212]d-클로르페니라민말레산염/[M223213]클로르페니라민말레산염산/[M223214]클로르페니라민말레산염정/[M223215]클로르페니라민말레산염주사액/[M223258]티아민염산염/[M223262]티아민질산염/[M223470]노스카핀염산염수화물/[M226783]dl-클로르페니라민말레산염/[M233006]아세트아미노펜DC500/600/[M235519]디엘메틸에페드린염산염/[M240608]dI-메틸에페드린염산염/[M240859]디엘-메틸에페드린염산염/[M241017]무수물카페인/[M243282]티아민질산염3배산/[M245380]노스카핀염산염/[M246556]아세트아미노펜(미분화)/[M249715]덱스클로르페니라민말레산염/[M251936]덱스클로르페니라민말레이트/[M252389]㎗-메틸에페드린염산염/[M262287]아세트아미노펜과립/[M264046]DL-메틸에페드린염산염,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3866,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001109]PotassiumGuaiacolsulfonate(구아야콜설폰산칼륨)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민)/[D000933]Tipepidine(티페피딘),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3864,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001109]PotassiumGuaiacolsulfonate(구아야콜설폰산칼륨)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3863,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001109]PotassiumGuaiacolsulfonate(구아야콜설폰산칼륨)/[D001125]PlatycodonisRadix(길경)/[D001098]Noscapine(노스카핀)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000981]Cloperastine(클로페라스틴)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3862,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D001125]PlatycodonisRadix(길경)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000981]Cloperastine(클로페라스틴)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3861,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D001125]PlatycodonisRadix(길경)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001113]MagnesiumAluminometasilicate(메타규산알루민산마그네슘)/[D001116]Methylephedrine(메틸에페드린)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3860,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D000493]Guaifenesin(구아이페네신)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D000448]Pseudoephedrine(슈도에페드린)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3859,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001093]Galgeun-tang(갈근탕)/[D000493]Guaifenesin(구아이페네신)/[D001101]Riboflavin(리보플라빈)/[D001106]Ascorbicacid(아스코르브산)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000981]Cloperastine(클로페라스틴)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3858,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001093]Galgeun-tang(갈근탕)/[D000493]Guaifenesin(구아이페네신)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001101]Riboflavin(리보플라빈)/[D000448]Pseudoephedrine(슈도에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3857,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001093]Galgeun-tang(갈근탕)/[D001101]Riboflavin(리보플라빈)/[D001116]Methylephedrine(메틸에페드린)/[D001106]Ascorbicacid(아스코르브산)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000981]Cloperastine(클로페라스틴)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3856,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001093]Galgeun-tang(갈근탕)/[D001000]Licorice(감초)/[D001121]DriedGinger(건강)/[D001122]Jujube(대추)/[D001133]EphedraeHerb(마황)/[D001123]CinnamomumcassiaBlume(육계)/[D001119]PeonyRoot(작약)/[D000852]Caffeine(카페인),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
3855,용량주의,복합,D000147,Acetaminophen,아세트아미노펜,[D001000]Licorice(감초)/[D001125]PlatycodonisRadix(길경)/[D000200]Dextromethorphan(덱스트로메토르판)/[D001113]MagnesiumAluminometasilicate(메타규산알루민산마그네슘)/[D001116]Methylephedrine(메틸에페드린)/[D000852]Caffeine(카페인)/[D000893]Chlorpheniramine(클로르페니라민)/[D000998]Thiamine(티아민),-,[01140]해열.진통.소염제,-,20180831,아세트아미노펜으로서4|000mg/day(모든제형|단일제.복합제포함),-,-,-,4|000밀리그램,-,-,-,-,-,-,-,-,-,정상,-,
