DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
23,병용금기,단일,D000353,Paroxetine,파록세틴,-,[M050607]염산파록세틴/[M102324]무수염산파록세틴/[M222896]파록세틴염산염수화물/[M234807]파록세틴염산염반수화물,[01170]정신신경용제,-,20090303,세로토닌성증후군(고혈압|고열|간대성근경련|정신상태변화등),-,-,-,-,-,단일,D000139,SelegilineHydrochloride,셀레길린염산염,-,[M222864]셀레길린염산염,[01190]기타의중추신경용약,-,정상,-,
29,병용금기,단일,D000455,Atorvastatin,아토르바스타틴,-,[I004369]아토르바스타틴칼슘수화물/[M093499]아토르바스타틴칼슘/[M213543]무수아토르바스타틴칼슘/[M215219]아토르바스타틴칼슘삼수화물/[M218956]아토르바스타틴삼수화물/[M244955]아토르바스타틴스트론튬/[M247057]아토르바스타틴칼슘염무수물/[M251687]아토르바스타틴칼슘/[M256664]아토르바스타틴칼슘수화물/[M263837]아토르바스타틴,[02180]동맥경화용제,-,20090303,근육병증,-,-,-,-,-,단일,D000769,Ketoconazole,케토코나졸,-,[M080618]케토코나졸,[02650]기생성피부질환용제/[06290]기타의화학요법제/[06410]항원충제,-,정상,-,
31,병용금기,복합,D000747,Ergotamine,에르고타민,[D001266]AnhydrousCaffeine(카페인무수물),[M040398]주석산에르고타민/[M223126]에르고타민타르타르산염/[M223183]카페인무수물,[01140]해열.진통.소염제,-,20090303,혈압상승및맥각독성(말초혈관수축증가)위험,-,-,-,-,-,단일,D000650,Sumatriptan,수마트립탄,-,[M089467]호박산수마트립탄/[M246956]수마트립탄숙신산염,[01140]해열.진통.소염제,-,정상,-,
33,병용금기,단일,D000202,Dihydroergotamine,디히드로에르고타민,-,[M086240]디히드로에르고타민메실레이트,[01140]해열.진통.소염제/[02190]기타의순환계용약,-,20090303,맥각독성(혈관경련|말단및기타조직허혈)위험증가,-,-,-,-,-,단일,D000628,Roxithromycin,록시트로마이신,-,[M082720]록시스로마이신/[M104917]록시스로마이신제피세립/[M222840]록시트로마이신/[M222994]록시트로마이신/[M243529]제피된록시트로마이신,[06140]주로그람양성균|리케치아|비루스에작용하는것,-,정상,-,
35,병용금기,단일,D000762,Itraconazole,이트라코나졸,-,[M083733]이트라코나졸제피과립/[M083734]이트라코나졸/[M092870]이트라코나졸고체분산체/[M201487]이트라코나졸고체분산/[M201624]제피이트라코나졸과립,[06290]기타의화학요법제,-,20090303,횡문근융해증,-,-,-,-,-,단일,D000419,Lovastatin,로바스타틴,-,[M083392]로바스타틴,[02180]동맥경화용제,-,정상,-,
41,병용금기,단일,D000660,Alprazolam,알프라졸람,-,[M211313]알프라졸람/[M261118]알프라졸람,[01170]정신신경용제,-,20090303,alprazolam의혈장농도증가|수면및진정작용증강및연장,-,-,-,-,-,단일,D000769,Ketoconazole,케토코나졸,-,[M080618]케토코나졸,[02650]기생성피부질환용제/[06290]기타의화학요법제/[06410]항원충제,-,정상,-,
65,병용금기,단일,D000719,Mizolastine,미졸라스틴,-,[M089840]미졸라스틴,[01410]항히스타민제,-,20090303,말초혈관경련|사지허혈|감각이상등,-,-,-,-,-,단일,D000628,Roxithromycin,록시트로마이신,-,[M082720]록시스로마이신/[M104917]록시스로마이신제피세립/[M222840]록시트로마이신/[M222994]록시트로마이신/[M243529]제피된록시트로마이신,[06140]주로그람양성균|리케치아|비루스에작용하는것,-,정상,-,
69,병용금기,단일,D000259,Amiodarone,아미오다론,-,[A005259]아미오다론,[02120]부정맥용제,-,20090303,심실부정맥(Torsadedepointes)위험증가,-,-,-,-,-,단일,D000256,Erythromycin,에리트로마이신,-,[M020095]에리스로마이신/[M020096]락토비온산에리스로마이신/[M020099]에리스로마이신에스톨레이트/[M020201]프로피온산에리스로마이신/[M223129]에리트로마이신/[M223130]에리트로마이신스테아르산염/[M223131]에리트로마이신에스톨산염/[M223132]에리트로마이신에틸숙시네이트/[M251863]에리트로마이신락토비온산염/[M256206]에리트로마이신장용피입자/[M257644]에리트로마이신스티노프레이트,[06110]주로그람양성균에작용하는것/[06140]주로그람양성균|리케치아|비루스에작용하는것/[06150]주로그람양성|음성균|리케치아|비루스에작용하는것,-,정상,-,
79,병용금기,단일,D000256,Erythromycin,에리트로마이신,-,[M020095]에리스로마이신/[M020096]락토비온산에리스로마이신/[M020099]에리스로마이신에스톨레이트/[M020201]프로피온산에리스로마이신/[M223129]에리트로마이신/[M223130]에리트로마이신스테아르산염/[M223131]에리트로마이신에스톨산염/[M223132]에리트로마이신에틸숙시네이트/[M251863]에리트로마이신락토비온산염/[M256206]에리트로마이신장용피입자/[M257644]에리트로마이신스티노프레이트,[06110]주로그람양성균에작용하는것/[06140]주로그람양성균|리케치아|비루스에작용하는것/[06150]주로그람양성|음성균|리케치아|비루스에작용하는것,-,20090303,병용을하여도항균작용이증가되지않음,-,-,-,-,-,단일,D000770,Chloramphenicol,클로람페니콜,-,[M020122]클로람페니콜/[M223202]클로람페니콜나트륨숙시네이트,[06150]주로그람양성|음성균|리케치아|비루스에작용하는것,-,정상,-,
81,병용금기,단일,D000256,Erythromycin,에리트로마이신,-,[M020095]에리스로마이신/[M020096]락토비온산에리스로마이신/[M020099]에리스로마이신에스톨레이트/[M020201]프로피온산에리스로마이신/[M223129]에리트로마이신/[M223130]에리트로마이신스테아르산염/[M223131]에리트로마이신에스톨산염/[M223132]에리트로마이신에틸숙시네이트/[M251863]에리트로마이신락토비온산염/[M256206]에리트로마이신장용피입자/[M257644]에리트로마이신스티노프레이트,[06110]주로그람양성균에작용하는것/[06140]주로그람양성균|리케치아|비루스에작용하는것/[06150]주로그람양성|음성균|리케치아|비루스에작용하는것,-,20090303,병용을하여도항균작용이증가되지않음,-,-,-,-,-,단일,D000678,Clindamycin,클린다마이신,-,[M223227]클린다마이신염산염,[02550]비뇨생식기관용제(성병예방제포함)/[06190]기타의항생물질제제(복합항생물질제제를포함),-,정상,-,
99,병용금기,단일,D000769,Ketoconazole,케토코나졸,-,[M080618]케토코나졸,[06290]기타의화학요법제/[06410]항원충제,-,20090303,triazolam의약리학적효과및작용증가,-,-,-,-,-,단일,D000592,Triazolam,트리아졸람,-,[I005603]트리아졸람/[M088380]트리아졸람,[01120]최면진정제,-,정상,-,
119,병용금기,단일,D000249,Acetazolamide,아세타졸아미드,-,[M040351]아세타졸아미드,[02130]이뇨제,-,20090303,신결석,-,-,-,-,-,단일,D000065,Topiramate,토피라메이트,-,[M087104]토피라메이트,[01130]항전간제/[01140]해열.진통.소염제,-,정상,-,
127,병용금기,단일,D000274,Ketorolac,케토롤락,-,[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염,[01140]해열.진통.소염제/[01310]안과용제,-,20090303,중증의위장관계이상반응,-,-,-,-,-,단일,D000086,Dexibuprofen,덱시부프로펜,-,[M088349]덱시부프로펜디ㆍ씨/[M092057]덱시부프로펜/[M212364]덱시부프로펜디씨/[M214134]덱시부프로펜디.씨/[M215523]덱시부프로펜디.씨./[M240099]덱시부프로펜디.씨/[M254719]덱시부프로펜,[01140]해열.진통.소염제,-,정상,-,
151,병용금기,단일,D000027,Simvastatin,심바스타틴,-,[M089710]심바스타틴,[02180]동맥경화용제,-,20090303,횡문근융해증을비롯한근육질환등중증이상반응,-,-,-,-,-,단일,D000763,Indinavir,인디나빌,-,[M239870]인디나빌황산염,[06290]기타의화학요법제,-,정상,-,
157,병용금기,단일,D000027,Simvastatin,심바스타틴,-,[M089710]심바스타틴,[02180]동맥경화용제,-,20090303,횡문근융해증을비롯한근육질환등중증이상반응,-,-,-,-,-,단일,D000712,Ritonavir,리토나비르,-,[M259362]리토나비르,[06290]기타의화학요법제,-,정상,-,
165,병용금기,단일,D000672,Ketoprofen,케토프로펜,-,[M051464]케토프로펜/[M081361]케토프로펜리신,[01140]해열.진통.소염제/[02310]치과구강용약/[02640]진통.진양.수렴.소염제,-,20090303,경련,-,-,-,-,-,단일,D000142,Ciprofloxacin,시프로플록사신,-,[M082454]염산시프로프록사신/[M091139]시프로플록사신/[M095543]염산시프로플록사신/[M223091]시프로플록사신염산염수화물/[M242850]시프로플록사신염산염,[01310]안과용제/[01320]이비과용제/[06290]기타의화학요법제,-,정상,-,
185,병용금기,단일,D000259,Amiodarone,아미오다론,-,[A005259]아미오다론,[02120]부정맥용제,-,20070411,부정맥|혈액장애|발작등중대한이상반응,-,-,-,-,-,단일,D000712,Ritonavir,리토나비르,-,[M259362]리토나비르,[06290]기타의화학요법제,-,정상,-,
189,병용금기,단일,D000248,Amoxapine,아목사핀,-,[M088554]아목사핀,[01170]정신신경용제,-,20070411,세로토닌성증후군(고혈압|고열|간대성근경련|정신상태변화등),-,-,-,-,-,단일,D000139,SelegilineHydrochloride,셀레길린염산염,-,[M222864]셀레길린염산염,[01190]기타의중추신경용약,-,정상,-,
197,병용금기,단일,D000150,Atazanavir,아타자나비르,-,[M249264]아타자나비어황산염/[M263079]아타자나비르황산염,[06290]기타의화학요법제,-,20070411,맥각독성(말초혈관경련|사지와기타조직의허혈|감각이상등)위험증가,-,-,-,-,-,단일,D000747,Ergotamine,에르고타민,-,[M040398]주석산에르고타민/[M223126]에르고타민타르타르산염,[01140]해열.진통.소염제,-,정상,-,
199,병용금기,단일,D000150,Atazanavir,아타자나비르,-,[M249264]아타자나비어황산염/[M263079]아타자나비르황산염,[06290]기타의화학요법제,-,20070411,횡문근융해증을비롯한근육질환등중증이상반응,-,-,-,-,-,단일,D000419,Lovastatin,로바스타틴,-,[M083392]로바스타틴,[02180]동맥경화용제,-,정상,-,
209,병용금기,단일,D000641,Brimonidine,브리모니딘,-,[M090423]주석산브리모니딘/[M251494]브리모니딘타르타르산염/[M255020]브리모니딘타르타르산염,[01310]안과용제,-,20070411,교감신경흥분제의작용증강또는연장(고혈압|빈맥등),-,-,-,-,-,단일,D000139,SelegilineHydrochloride,셀레길린염산염,-,[M222864]셀레길린염산염,[01190]기타의중추신경용약,-,정상,-,
227,병용금기,단일,D000202,Dihydroergotamine,디히드로에르고타민,-,[M086240]디히드로에르고타민메실레이트,[01140]해열.진통.소염제/[02190]기타의순환계용약,-,20070411,맥각독성(말초혈관경련|사지와기타조직의허혈|감각이상등)위험증가,-,-,-,-,-,단일,D000762,Itraconazole,이트라코나졸,-,[M083733]이트라코나졸제피과립/[M083734]이트라코나졸/[M092870]이트라코나졸고체분산체/[M201487]이트라코나졸고체분산/[M201624]제피이트라코나졸과립,[06290]기타의화학요법제,-,정상,-,
259,병용금기,단일,D000800,Fluvoxamine,플루복사민,-,[M088658]플루복사민말레이트,[01170]정신신경용제,-,20070411,세로토닌성증후군(고혈압|고열|간대성근경련|정신상태변화등),-,-,-,-,-,단일,D000139,SelegilineHydrochloride,셀레길린염산염,-,[M222864]셀레길린염산염,[01190]기타의중추신경용약,-,정상,-,
49,병용금기,단일,D000202,Dihydroergotamine,디히드로에르고타민,-,[M086240]디히드로에르고타민메실레이트,[01140]해열.진통.소염제/[02190]기타의순환계용약,-,20090303,혈압상승및에르고티즘(말초혈관수축증가|경련|사지허혈)위험증가,-,-,-,-,-,단일,D000650,Sumatriptan,수마트립탄,-,[M089467]호박산수마트립탄/[M246956]수마트립탄숙신산염,[01140]해열.진통.소염제,-,정상,-,
53,병용금기,단일,D000256,Erythromycin,에리트로마이신,-,[M020095]에리스로마이신/[M020096]락토비온산에리스로마이신/[M020099]에리스로마이신에스톨레이트/[M020201]프로피온산에리스로마이신/[M223129]에리트로마이신/[M223130]에리트로마이신스테아르산염/[M223131]에리트로마이신에스톨산염/[M223132]에리트로마이신에틸숙시네이트/[M251863]에리트로마이신락토비온산염/[M256206]에리트로마이신장용피입자/[M257644]에리트로마이신스티노프레이트,[06110]주로그람양성균에작용하는것/[06140]주로그람양성균|리케치아|비루스에작용하는것/[06150]주로그람양성|음성균|리케치아|비루스에작용하는것,-,20090303,QT연장등,-,-,-,-,-,단일,D000719,Mizolastine,미졸라스틴,-,[M089840]미졸라스틴,[01410]항히스타민제,-,정상,-,
55,병용금기,단일,D000758,Isotretinoin,이소트레티노인,-,[M088250]이소트레티노인,[02650]기생성피부질환용제/[03110]비타민A및D제,-,20090303,테트라사이클린가성뇌종양보고,-,-,-,-,-,단일,D000127,Minocycline,미노사이클린,-,[M223036]미노사이클린염산염,[06150]주로그람양성|음성균|리케치아|비루스에작용하는것,-,정상,-,
73,병용금기,단일,D000452,Aspirin,아스피린,-,[M040355]아스피린/[M040356]아스피린알루미늄/[M071842]아스피린리신/[M081776]아스피린장용과립/[M082548]아스피린제피세립(아세틸살리실산제피세립)/[M084664]아스피린장용피입자/[M089224]주사용아스피린리신90%/[M246086]아스피린제피세립/[M253914]아스피린장용펠렛/[M264065]아스피린과립,[01140]해열.진통.소염제/[02190]기타의순환계용약,-,20090303,혈액학적독성,-,-,-,-,-,단일,D000716,Methotrexate,메토트렉세이트,-,[M040168]메토트렉세이트,[01140]해열.진통.소염제/[04210]항악성종양제,methotrexate(1週에15mg이상투여시),정상,-,
75,병용금기,단일,D000373,Clarithromycin,클래리트로마이신,-,[M085725]클래리스로마이신/[M087123]클래리스로마이신코팅입자/[M102127]클래리스로마이신제피과립/[M222887]클래리트로마이신/[M223198]클래리트로마이신/[M245961]클래리트로마이신제피과립/[M256483]클래리트로마이신제피과립(42%),[06180]주로그람양성|음성균에작용하는것/[06190]기타의항생물질제제(복합항생물질제제를포함),-,20090303,pimozide의혈중농도상승|QT연장,-,-,-,-,-,단일,D000213,Pimozide,피모짓,-,[M071691]피모짓,[01170]정신신경용제,-,정상,-,
83,병용금기,단일,D000256,Erythromycin,에리트로마이신,-,[M020095]에리스로마이신/[M020096]락토비온산에리스로마이신/[M020099]에리스로마이신에스톨레이트/[M020201]프로피온산에리스로마이신/[M223129]에리트로마이신/[M223130]에리트로마이신스테아르산염/[M223131]에리트로마이신에스톨산염/[M223132]에리트로마이신에틸숙시네이트/[M251863]에리트로마이신락토비온산염/[M256206]에리트로마이신장용피입자/[M257644]에리트로마이신스티노프레이트,[06110]주로그람양성균에작용하는것/[06140]주로그람양성균|리케치아|비루스에작용하는것/[06150]주로그람양성|음성균|리케치아|비루스에작용하는것,-,20090303,병용을하여도항균작용이증가되지않음,-,-,-,-,-,단일,D000713,Lincomycin,린코마이신,-,[M020043]염산린코마이신/[M223001]린코마이신염산염수화물/[M248008]린코마이신염산염,[06110]주로그람양성균에작용하는것,-,정상,-,
85,병용금기,단일,D000517,Fluconazole,플루코나졸,-,[M084154]플루코나졸,[02650]기생성피부질환용제/[06290]기타의화학요법제,-,20090303,triazolam의약리학적효과및작용증가,-,-,-,-,-,단일,D000592,Triazolam,트리아졸람,-,[I005603]트리아졸람/[M088380]트리아졸람,[01120]최면진정제,-,정상,-,
93,병용금기,단일,D000762,Itraconazole,이트라코나졸,-,[M083733]이트라코나졸제피과립/[M083734]이트라코나졸/[M092870]이트라코나졸고체분산체/[M201487]이트라코나졸고체분산/[M201624]제피이트라코나졸과립,[06290]기타의화학요법제,-,20090303,midazolam의약리학적효과및작용(수면유도및진정작용등의중추신경억제효과)증가,-,-,-,-,-,단일,D000007,Midazolam,미다졸람,-,[M088434]미다졸람/[M222760]미다졸람,[01120]최면진정제,-,정상,-,
95,병용금기,단일,D000762,Itraconazole,이트라코나졸,-,[M083733]이트라코나졸제피과립/[M083734]이트라코나졸/[M092870]이트라코나졸고체분산체/[M201487]이트라코나졸고체분산/[M201624]제피이트라코나졸과립,[06290]기타의화학요법제,-,20090303,QT간격연장및심실부정맥(Torsadedepointes)위험증가,-,-,-,-,-,단일,D000213,Pimozide,피모짓,-,[M071691]피모짓,[01170]정신신경용제,-,정상,-,
105,병용금기,단일,D000781,Perphenazine,페르페나진,-,[M091367]페르페나진/[M232514]페르페나진염산염,[01170]정신신경용제,-,20090303,혈압강하효과,-,-,-,-,-,단일,D000560,Epinephrine,에피네프린,-,[M040421]에피네프린/[M040581]중주석산에피네프린/[M094252]주석산에피네프린/[M251244]에피네프린타르타르산염,[02450]부신호르몬제,-,정상,-,
107,병용금기,단일,D000139,SelegilineHydrochloride,셀레길린염산염,-,[M222864]셀레길린염산염,[01190]기타의중추신경용약,-,20090303,세로토닌성증후군(고혈압|고열|경련|정신상태변화등),-,-,-,-,-,단일,D000516,Fluoxetine,플루옥세틴,-,[M083718]염산플루옥세틴/[M098986]염산플루옥세틴/[M222903]플루옥세틴염산염,[01170]정신신경용제,-,정상,-,
125,병용금기,단일,D000274,Ketorolac,케토롤락,-,[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염,[01140]해열.진통.소염제/[01310]안과용제,-,20090303,중증의위장관계이상반응,-,-,-,-,-,단일,D000138,Celecoxib,세레콕시브,-,[M089149]세레콕시브,[01140]해열.진통.소염제,-,정상,-,
129,병용금기,단일,D000274,Ketorolac,케토롤락,-,[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염,[01140]해열.진통.소염제/[01310]안과용제,-,20090303,중증의위장관계이상반응,-,-,-,-,-,단일,D000506,Diclofenac,디클로페낙,-,[M050288]디클로페낙나트륨/[M083248]디클로페낙/[M083349]디클로페낙베타디메칠아미노에탄올/[M084600]디클로페낙칼륨/[M086205]디클로페낙디에칠암모늄/[M102665]디클로페낙에폴아민/[M230206]디클로페낙β-디메칠아미노에탄올/[M249599]디클로페낙디에틸암모늄/[M251996]디클로페낙베타디메틸아미노에탄올/[M252249]디클로페낙β-디메틸아미노에탄올/[M255472]디클로페낙디에틸아민염/[M256203]디클로페낙디에틸아민,[01140]해열.진통.소염제/[01310]안과용제/[02640]진통.진양.수렴.소염제/[04210]항악성종양제,-,정상,-,
131,병용금기,단일,D000274,Ketorolac,케토롤락,-,[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염,[01140]해열.진통.소염제/[01310]안과용제,-,20090303,중증의위장관계이상반응,-,-,-,-,-,단일,D000463,Etodolac,에토돌락,-,[M081813]미결정에토돌락/[M083240]에토돌락/[M257127]미분화에토돌락,[01140]해열.진통.소염제,-,정상,-,
137,병용금기,단일,D000274,Ketorolac,케토롤락,-,[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염,[01140]해열.진통.소염제/[01310]안과용제,-,20090303,중증의위장관계이상반응,-,-,-,-,-,단일,D000230,Mefenamicacid,메페남산,-,[M050476]메페남산/[M100591]메페남산,[01140]해열.진통.소염제,-,정상,-,
61,병용금기,복합,D000426,Metronidazole,메트로니다졸,[D000338]Spiramycin(스피라마이신),[M020072]스피라마이신/[M040170]메트로니다졸,[06190]기타의항생물질제제(복합항생물질제제를포함),-,20090303,심실부정맥(Torsadedepointes),-,-,-,-,-,단일,D000719,Mizolastine,미졸라스틴,-,[M089840]미졸라스틴,[01410]항히스타민제,-,정상,-,
63,병용금기,단일,D000323,Mirtazapine,미르타자핀,-,[M088893]미르타자핀/[M260571]제피미르타자핀,[01170]정신신경용제,-,20090303,구역|구토|안면홍조|어지러움|진전|산동|강직|발한|고온증|심장지표의빠른변화|자율신경계의불안정|정신상태의변화,-,-,-,-,-,단일,D000139,SelegilineHydrochloride,셀레길린염산염,-,[M222864]셀레길린염산염,[01190]기타의중추신경용약,-,정상,-,
71,병용금기,단일,D000259,Amiodarone,아미오다론,-,[A005259]아미오다론,[02120]부정맥용제,-,20090303,심실부정맥(Torsadedepointes)위험증가,-,-,-,-,-,단일,D000513,Pentamidin,펜타미딘,-,[M261497]펜타미딘이세티온산염,[06160]주로곰팡이|원충에작용하는것,-,정상,-,
97,병용금기,단일,D000769,Ketoconazole,케토코나졸,-,[M080618]케토코나졸,[06290]기타의화학요법제/[06410]항원충제,-,20090303,midazolam의약리학적효과및작용증가,-,-,-,-,-,단일,D000007,Midazolam,미다졸람,-,[M088434]미다졸람/[M222760]미다졸람,[01120]최면진정제,-,정상,-,
111,병용금기,단일,D000027,Simvastatin,심바스타틴,-,[M089710]심바스타틴,[02180]동맥경화용제,-,20090303,근병증|횡문근융해의위험증가,-,-,-,-,-,단일,D000256,Erythromycin,에리트로마이신,-,[M020095]에리스로마이신/[M020096]락토비온산에리스로마이신/[M020099]에리스로마이신에스톨레이트/[M020201]프로피온산에리스로마이신/[M223129]에리트로마이신/[M223130]에리트로마이신스테아르산염/[M223131]에리트로마이신에스톨산염/[M223132]에리트로마이신에틸숙시네이트/[M251863]에리트로마이신락토비온산염/[M256206]에리트로마이신장용피입자/[M257644]에리트로마이신스티노프레이트,[06110]주로그람양성균에작용하는것/[06140]주로그람양성균|리케치아|비루스에작용하는것/[06150]주로그람양성|음성균|리케치아|비루스에작용하는것,-,정상,-,
113,병용금기,단일,D000027,Simvastatin,심바스타틴,-,[M089710]심바스타틴,[02180]동맥경화용제,-,20090303,근병증|횡문근융해의위험증가,-,-,-,-,-,단일,D000373,Clarithromycin,클래리트로마이신,-,[M085725]클래리스로마이신/[M087123]클래리스로마이신코팅입자/[M102127]클래리스로마이신제피과립/[M222887]클래리트로마이신/[M223198]클래리트로마이신/[M245961]클래리트로마이신제피과립/[M256483]클래리트로마이신제피과립(42%),[06180]주로그람양성|음성균에작용하는것/[06190]기타의항생물질제제(복합항생물질제제를포함),-,정상,-,
115,병용금기,단일,D000060,Tenoxicam,테녹시캄,-,[M082086]테녹시캄,[01140]해열.진통.소염제,-,20090303,혈액학적독성,-,-,-,-,-,단일,D000716,Methotrexate,메토트렉세이트,-,[M040168]메토트렉세이트,[01140]해열.진통.소염제/[04210]항악성종양제,methotrexate(1週에20mg이상투여시),정상,-,
121,병용금기,단일,D000455,Atorvastatin,아토르바스타틴,-,[I004369]아토르바스타틴칼슘수화물/[M093499]아토르바스타틴칼슘/[M213543]무수아토르바스타틴칼슘/[M215219]아토르바스타틴칼슘삼수화물/[M218956]아토르바스타틴삼수화물/[M244955]아토르바스타틴스트론튬/[M247057]아토르바스타틴칼슘염무수물/[M251687]아토르바스타틴칼슘/[M256664]아토르바스타틴칼슘수화물/[M263837]아토르바스타틴,[02180]동맥경화용제,-,20090303,근육병증,-,-,-,-,-,단일,D000762,Itraconazole,이트라코나졸,-,[M083733]이트라코나졸제피과립/[M083734]이트라코나졸/[M092870]이트라코나졸고체분산체/[M201487]이트라코나졸고체분산/[M201624]제피이트라코나졸과립,[06290]기타의화학요법제,-,정상,-,
123,병용금기,단일,D000274,Ketorolac,케토롤락,-,[M084703]케토롤락트로메타민/[M222885]케토롤락트로메타민염,[01140]해열.진통.소염제/[01310]안과용제,-,20090303,중증의위장관계이상반응,-,-,-,-,-,단일,D000739,Aceclofenac,아세클로페낙,-,[M040359]아세클로페낙,[01140]해열.진통.소염제,-,정상,-,
159,병용금기,단일,D000031,Acemetacin,아세메타신,-,[M080670]아세메타신,[01140]해열.진통.소염제,-,20090303,중증의위장관계이상반응,-,-,-,-,-,단일,D000298,Diflunisal,디플루니살,-,[M085412]디플루니살,[01140]해열.진통.소염제,-,정상,-,
177,병용금기,단일,D000019,Acitretin,아시트레틴,-,[M086538]분무건조아시트레틴25%,[03110]비타민A및D제,-,20070411,두개내압증가,-,-,-,-,-,단일,D000503,Doxycycline,독시사이클린,-,[M020026]독시사이클린/[M020027]독시사이클린하이클레이트/[M084576]독시사이클린/[M222836]독시사이클린수화물/[M222960]독시사이클린하이클레이트수화물,[02310]치과구강용약/[06150]주로그람양성|음성균|리케치아|비루스에작용하는것,-,정상,-,
191,병용금기,단일,D000657,Apraclonidine,아프라클로니딘,-,[M259621]아프라클로니딘염산염,[01310]안과용제,-,20070411,교감신경흥분제의작용증강또는연장(고혈압|빈맥등),-,-,-,-,-,단일,D000429,Moclobemide,모클로베미드,-,[M085249]모클로베미드,[01170]정신신경용제,-,정상,-,
193,병용금기,단일,D000657,Apraclonidine,아프라클로니딘,-,[M259621]아프라클로니딘염산염,[01310]안과용제,-,20070411,교감신경흥분제의작용증강또는연장(고혈압|빈맥등),-,-,-,-,-,단일,D000139,SelegilineHydrochloride,셀레길린염산염,-,[M222864]셀레길린염산염,[01190]기타의중추신경용약,-,정상,-,
205,병용금기,단일,D000150,Atazanavir,아타자나비르,-,[M249264]아타자나비어황산염/[M263079]아타자나비르황산염,[06290]기타의화학요법제,-,20070411,횡문근융해증을비롯한근육질환등중증이상반응,-,-,-,-,-,단일,D000027,Simvastatin,심바스타틴,-,[M089710]심바스타틴,[02180]동맥경화용제,-,정상,-,
233,병용금기,단일,D000202,Dihydroergotamine,디히드로에르고타민,-,[M086240]디히드로에르고타민메실레이트,[01140]해열.진통.소염제/[02190]기타의순환계용약,-,20070411,맥각독성(말초혈관경련|사지와기타조직의허혈|감각이상등)위험증가,-,-,-,-,-,단일,D000443,Voriconazole,보리코나졸,-,[I005813]보리코나졸/[M102252]보리코나졸,[06290]기타의화학요법제,-,정상,-,
237,병용금기,단일,D000501,Doxepin,독세핀,-,[M258572]독세핀염산염,[01230]자율신경제,-,20070411,근독성|간질|세로토닌성증후군(고혈압|고열|간대성근경련|정신상태변화등),-,-,-,-,-,단일,D000429,Moclobemide,모클로베미드,-,[M085249]모클로베미드,[01170]정신신경용제,-,정상,-,
239,병용금기,단일,D000501,Doxepin,독세핀,-,[M258572]독세핀염산염,[01230]자율신경제,-,20070411,근독성|간질|세로토닌성증후군(고혈압|고열|간대성근경련|정신상태변화등),-,-,-,-,-,단일,D000139,SelegilineHydrochloride,셀레길린염산염,-,[M222864]셀레길린염산염,[01190]기타의중추신경용약,-,정상,-,
241,병용금기,단일,D000558,Efavirenz,에파비렌즈,-,[M088675]에파비렌즈,[06290]기타의화학요법제,-,20070411,과도한진정작용,-,-,-,-,-,단일,D000007,Midazolam,미다졸람,-,[M088434]미다졸람/[M222760]미다졸람,[01120]최면진정제,-,정상,-,
19,병용금기,단일,D000762,Itraconazole,이트라코나졸,-,[M083733]이트라코나졸제피과립/[M083734]이트라코나졸/[M092870]이트라코나졸고체분산체/[M201487]이트라코나졸고체분산/[M201624]제피이트라코나졸과립,[06290]기타의화학요법제,-,20090303,횡문근융해증,-,-,-,-,-,단일,D000027,Simvastatin,심바스타틴,-,[M089710]심바스타틴,[02180]동맥경화용제,-,정상,-,
21,병용금기,단일,D000762,Itraconazole,이트라코나졸,-,[M083733]이트라코나졸제피과립/[M083734]이트라코나졸/[M092870]이트라코나졸고체분산체/[M201487]이트라코나졸고체분산/[M201624]제피이트라코나졸과립,[06290]기타의화학요법제,-,20090303,triazolam의약리학적효과및작용(수면유도및진정작용등의중추신경억제효과)증가,-,-,-,-,-,단일,D000592,Triazolam,트리아졸람,-,[I005603]트리아졸람/[M088380]트리아졸람,[01120]최면진정제,-,정상,-,
27,병용금기,단일,D000660,Alprazolam,알프라졸람,-,[M211313]알프라졸람/[M261118]알프라졸람,[01170]정신신경용제,-,20090303,alprazolam의혈장농도증가|수면및진정작용증강및연장,-,-,-,-,-,단일,D000762,Itraconazole,이트라코나졸,-,[M083733]이트라코나졸제피과립/[M083734]이트라코나졸/[M092870]이트라코나졸고체분산체/[M201487]이트라코나졸고체분산/[M201624]제피이트라코나졸과립,[06290]기타의화학요법제,-,정상,-,
169,병용금기,단일,D000211,Proglumetacin,프로글루메타신,-,[M082031]말레인산프로글루메타신/[M256432]프로글루메타신말레산염,[01140]해열.진통.소염제,-,20090303,중증의위장관계이상반응,-,-,-,-,-,단일,D000298,Diflunisal,디플루니살,-,[M085412]디플루니살,[01140]해열.진통.소염제,-,정상,-,
