DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
491,특정연령대금기,단일,D000584,Chlorpromazine,클로르프로마진,-,[M040618]염산클로르프로마진/[M223216]클로르프로마진염산염,[01170]정신신경용제,-,20140109,추체외로증상특히운동장애가나타나기쉬움,정제,1세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
617,특정연령대금기,단일,D000586,Taurolidine,타우로리딘,-,[M081946]타우로리딘,[06290]기타의화학요법제,-,20140109,_,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,6세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
516,특정연령대금기,단일,D000589,Tosufloxacine,토수플록사신,-,[M085017]토실산토수플록사신/[M252750]토수플록사신토실산염수화물,[06290]기타의화학요법제,-,20141104,안전성및유효성미확립,정제,18세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
5414,특정연령대금기,단일,D000592,Triazolam,트리아졸람,-,[I005603]트리아졸람/[M088380]트리아졸람,-,-,20221215,-안전성및유효성미확립,정제,18세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
513,특정연령대금기,단일,D000598,6Beta-Iodomethyl-19-Norcholest-5(10)-en-3Beta-ol(131I),6베타-요오도메틸-19-노르코레스트-5(10)-엔-3베타-올(131I),-,[M093573]6β-요오드메칠-19-노르-코레스트-5(10)-엔3β-올(131I),[04310]방사성의약품,-,20140109,-안전성및유효성미확립-18세미만의환자에는성선(性腺)|특히난소에의피폭이많으므로투여하지않는것이원칙임,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,18세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
585,특정연령대금기,단일,D000605,Norfloxacin,노르플록사신,-,[M081284]노르플록사신,[06290]기타의화학요법제,-,20140109,-안전성및유효성미확립-퀴놀론계항균제는몇몇어린동물종에서관절병증|뼈연골증을유발함,정제/캡슐,18세이하,-,-,-,-,-,-,-,-,-,-,-,정상,-,
540,특정연령대금기,단일,D000610,Dutasteride,두타스테리드,-,[M102694]두타스테리드,[02590]기타의비뇨생식기관및항문용약,-,20140109,안전성및유효성미확립,캡슐/정제,18세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
542,특정연령대금기,단일,D000612,Etidronate,에티드로네이트,-,[M082306]디소디움에티드로네이트,[03990]따로분류되지않는대사성의약품,-,20140109,-안전성및유효성미확립-소아에투여시골성장에영향을미칠가능성이있고장기투여에의해구루병양증상이일어난다는보고가있음,정제,12세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
626,특정연령대금기,단일,D000619,FusidicAcid,푸시딘산,-,[M020165]푸시딘산나트륨/[M020229]푸시딘산,[06110]주로그람양성균에작용하는것,-,20140109,핵황달발생위험이있음,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,4주미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
5222,특정연령대금기,단일,D000630,Mebendazole,메벤다졸,-,[M050415]메벤다졸,-,-,20211216,1세미만의소아에대한안전성및유효성미확립|영아에게경련발작등보고,정제/시럽,1세미만,-,-,-,-,-,-,-,-,-,-,-,정상,-,
